virt\core,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
237,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2058,0,0,0,0,0,0,0,0,0,0,0,0.0131,0,0,0.07604,0.00886667,0.00914286,0.04454,0,0,0.030875,0,0,0
238,0.0923,0,0,0,0,0,0,0,0,0,0,0,0.4931,0.48915,0.49855,0.9959,1,0.9995,1,1,1,1,1,1,1,0.49305,0.5,0.4999,0.0356778,0.201925,0.0557167,0.14772,0.4967,0.1226,0.22345,0.320667,0.4995,0.49725
239,0,0,0,0,0,0,0,0,0,0.1922,0,0,0.9998,1,0.9994,0.9994,0.922,0.49945,0.49935,0.4992,0.9974,0.9925,0.49995,0.9999,0.9985,0.9999,0.09415,0.16062,0.9982,0.9951,0.9946,0.9971,0.0546286,0.01512,0.9996,0.0898833,0.0936429,0.022225
240,0.2859,0,0,0,0,0,0,0,0,0,0,0,0.44945,0.29755,0.49485,0.9908,0.9996,0.9972,0.9997,0.9998,0.9998,0.9999,0.9998,0.9998,0.9998,0.46365,0.4998,0.4998,0.0514625,0.0439286,0.0530125,0.19255,0.4965,0.108933,0.17168,0.3195,0.49935,0.49715
241,0,0,0,0,0,0,0,0.0458,0,0.025,0,0,0,0,0.9989,0.9902,0.9862,0.49485,0.49645,0.991,0.9991,0.9823,0.9997,0.9998,0.9998,0.9991,0.0891667,0.11842,0.9981,0.9938,0.9936,0.997,0.04175,0.121717,0.9994,0.0273222,0.03246,0.124117
242,0,0,0,0,0.0104,0,0,0.1644,0,0.0206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0071,0,0,0,0,0.0139667,0.0150333,0,0.0051,0.0368,0.01955
243,0.0895,0.0129,0,0,0,0,0,0,0,0,0,0,0.0104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032175,0.0226,0.005925,0.010175,0,0,0.0138,0,0,0
244,0,0.2038,0.454,0.3245,0.077,0,0,0,0,0,0,0,0,0,0.1543,0.6067,0,0.2267,0.1264,0,0,0,0,0,0,0.118033,0.00448333,0.012025,0.1876,0.08654,0.08208,0.099825,0.00635,0.0213,0.270033,0.0112286,0.0497857,0.181867
245,0,0.3115,0.0732,0.2525,0.3111,0.0534,0.0234,0,0,0.0443,0,0,0,0,0.3697,0.046,0,0.105867,0.120667,0.0396,0.0314,0,0,0,0,0.1208,0.0112625,0.0162455,0.1283,0.0442286,0.0449143,0.0340333,0.0067625,0.02714,0.0462833,0.0172917,0.03448,0.03305
246,0,0.0219,0,0.0254,0.0201,0.2182,0.4579,0,0.2583,0.016,0.031,0,0,0,0.0276,0,0,0.0317,0.0225,0.1298,0.6011,0,0.354,0.0513,0,0.01785,0.02053,0.01398,0.0449333,0.014975,0.00546,0.0400333,0.0467429,0.00917,0.0449667,0.0354429,0.0187333,0.0533833
247,0,0.0146,0,0.0179,0,0.1877,0,0,0.219,0.0169,0.3973,0.2205,0,0,0.0157,0,0,0.0195,0,0.11835,0,0,0.2819,0.5571,0.2788,0.01205,0.0181111,0.0223333,0.0129,0.01135,0,0.01935,0.0243625,0.0069,0.310967,0.0163,0.00721538,0.0246
248,0,0.0598,0.0228,0.0214,0.0103,0.2452,0.055,0,0.1361,0.0602,0.1025,0.3159,0,0,0.0457,0.0291,0,0.0133,0,0.11535,0.0854,0,0.1032,0.1629,0.3491,0.03725,0.02845,0.0339333,0.02145,0.005,0.0111333,0.0133,0.0288167,0.01183,0.00952,0.0220375,0.0100091,0.0310429
249,0,0.2718,0.1914,0.017,0.2962,0.0693,0,0,0.0281,0.0216,0,0.0395,0,0,0.1682,0.1918,0,0,0.0866333,0.0612,0,0,0.0256,0.0104,0.0429,0.0552,0.0275286,0.006175,0.0239,0.0137375,0.014975,0.041175,0.00486667,0.00477778,0.0162333,0.00583,0.01777,0.0114
250,0,0,0,0,0,0.0744,0.3066,0.0151,0.1098,0.0517,0.1075,0.2429,0,0,0,0,0,0,0,0.0236,0.2101,0,0.1104,0.0426,0.2145,0,0.0108667,0.0112125,0,0,0,0,0.00858333,0.0123,0,0.02036,0.0043,0.0341
251,0,0.0452,0.1408,0.1593,0.0195,0.0438,0.0115,0,0,0.1677,0,0,0,0,0.0108,0.0566,0,0.0676,0.0115,0.0198,0,0,0,0,0,0,0.0524,0.0109429,0,0,0,0,0.0213667,0.0182,0.0115,0.00681429,0.0106,0.03006
252,0,0.0134,0.0807,0.1439,0.2006,0.0196,0,0,0,0.1463,0,0,0,0,0,0.0243,0,0.0377,0.0895,0,0,0,0,0,0,0,0.0362,0.00744286,0,0,0,0,0.006275,0.007075,0,0.0052,0.1804,0.0205
253,0,0,0,0,0,0,0.0107,0.3197,0.0713,0,0.1281,0.0618,0,0,0,0,0,0,0,0,0,0,0.0215,0.0544,0.0358,0,0.01945,0.00646,0,0,0,0,0.01644,0.0150667,0,0.00564,0.0394667,0.0538
254,0,0,0,0,0,0.031,0.0979,0.2612,0.1547,0,0.1965,0.0861,0,0,0,0,0,0,0,0,0.033,0,0.0576,0.097,0.0562,0,0.0304,0.00816667,0,0,0,0,0.0285333,0.00846667,0,0.0135,0.0697,0.0121
255,0.4581,0.0112,0,0,0,0,0,0,0,0,0,0,0.0394,0.0649,0,0,0,0,0,0,0,0,0,0,0,0.0219,0,0,0.020125,0.00305714,0.00445,0.01826,0,0,0.0163,0,0,0
256,0,0,0,0,0,0.0203,0,0.0577,0,0.0433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,0,0,0,0,0,0,0,0.0767,0,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149,0.0228,0,0.0159,0.0218,0.0522
258,0.0355,0,0,0,0,0,0,0,0,0,0,0,0,0.1337,0,0,0,0,0,0,0,0,0,0,0,0.0138,0,0,0.0345333,0.05725,0.0605,0.01894,0,0,0.0956,0,0,0
259,0,0,0,0,0,0,0,0,0,0.0896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242,0.05365,0,0,0,0,0.0253,0.0716,0,0.03155,0.03565,0.0696
264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143,0,0,0,0,0,0,0,0,0,0,0,0
268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465,0,0,0,0,0,0,0,0,0,0,0,0
272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111,0,0,0,0,0,0,0,0,0,0,0
292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169,0,0,0,0,0,0,0,0,0,0,0,0
